Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,0.44975517617144933,3.78,0.496592,0.158048
00:01,0.44975517617144933,2.881,0.496592,0.260576
00:02,0.44975517617144933,1.819,0.496592,0.197184
00:03,0.44975517617144933,0.756,0.496592,0.097944
00:03,0.44975517617144933,0.128,0.496592,0.515632
00:04,0.9238916235780765,3.742,0.496592,0.749008
00:05,0.9238916235780765,2.944,0.496592,1.238952
00:06,0.9238916235780765,1.883,0.496592,1.08252
00:07,0.9238916235780765,0.82,0.496592,1.030224
00:07,0.9238916235780765,0.118,0.496592,0.35752
00:08,0.6031826522101752,3.574,0.496592,0.908464
00:09,0.6031826522101752,2.511,0.496592,0.683968
00:10,0.6031826522101752,1.713,0.496592,0.69172
00:11,0.7602041510717932,4.652,0.496592,0.563408
00:12,0.7602041510717932,3.59,0.496592,0.757544
00:13,1.1741274586939419,6.525,0.496592,0.501512
00:14,1.1741274586939419,5.73,0.496592,0.52036
00:15,0.4941201320132013,8.668,0.496592,0.43832
00:16,0.8939765031098825,11.574,0.496592,0.931824
00:17,0.8939765031098825,10.543,0.496592,0.827448
00:18,0.8939765031098825,9.48,0.496592,0.697616
00:19,1.039941011235955,12.683,0.496592,0.527944
00:20,1.039941011235955,11.621,0.496592,0.392928
00:21,1.039941011235955,10.558,0.496592,0.095152
00:22,1.039941011235955,9.495,0.496592,0.197936
00:23,1.039941011235955,8.699,0.496592,0.078264
00:24,0.4992771456123433,11.636,0.496592,0.357104
00:25,0.4992771456123433,10.574,0.496592,0.249896
00:26,0.4992771456123433,9.511,0.496592,0.08204
00:27,0.4992771456123433,8.715,0.496592,0.529512
00:28,0.4992771456123433,7.652,0.496592,0.94
00:29,0.4992771456123433,6.59,0.496592,0.704392
00:30,0.3865504285974831,9.527,0.496592,0.646856
00:31,1.3725989465763733,12.478,0.496592,0.661128
00:32,1.3725989465763733,11.662,0.496592,0.746008
00:33,0.6758969724356078,14.605,0.496592,0.642224
00:34,0.6758969724356078,13.543,0.496592,0.601576
00:35,0.6758969724356078,12.48,0.496592,0.589808
00:36,0.6758969724356078,11.683,0.496592,0.673568
00:37,0.6758969724356078,10.621,0.496592,0.537944
00:38,0.4615151155898044,9.552,0.496592,0.525616
00:39,0.4615151155898044,8.496,0.496592,0.394136
00:40,0.4615151155898044,7.699,0.79748,0.836704
00:41,0.4615151155898044,6.634,0.79748,0.485664
00:42,0.8184998702309888,5.493,0.79748,0.55676
00:43,0.8184998702309888,4.511,0.79748,0.497672
00:44,0.5670883295194508,7.523,0.79748,0.749456
00:45,0.5670883295194508,6.652,0.79748,0.497136
00:46,0.5670883295194508,5.59,0.79748,0.976672
00:47,0.8207818115144848,8.523,0.79748,0.839872
00:48,0.8207818115144848,7.73,0.496592,0.518896
00:49,0.823054229934924,10.668,0.496592,0.276368
00:50,0.7128114832535886,13.603,0.496592,0.242992
00:51,0.7128114832535886,12.543,0.496592,0.279072
00:52,0.7128114832535886,11.48,0.496592,0.677376
00:53,0.7128114832535886,10.68,0.496592,0.524656
00:54,0.23890870032223416,13.621,0.496592,0.574888
00:55,0.23890870032223416,12.558,0.496592,0.442992
00:56,0.23890870032223416,11.494,0.496592,0.40248
00:57,0.23890870032223416,10.693,0.496592,0.285632
00:58,0.23890870032223416,9.635,0.496592,0.328872
00:59,0.23890870032223416,8.572,0.496592,0.441872
01:00,0.3399954255840549,11.511,0.496592,0.42844
01:01,0.3399954255840549,10.715,0.496592,0.071672
01:02,0.3399954255840549,9.652,0.496592,0.15684
01:03,0.48639472105578885,12.584,0.496592,0.132056
01:04,0.48639472105578885,11.527,0.496592,0.165912
01:05,0.48639472105578885,10.73,0.496592,0.283888
01:06,0.48639472105578885,9.574,0.496592,0.17356
01:07,0.48639472105578885,8.605,0.496592,0.260776
01:08,0.48639472105578885,7.54,0.496592,0.501152
01:09,0.36043257857384253,10.474,0.496592,0.453208
01:10,0.36043257857384253,9.683,0.496592,0.495032
01:11,0.36043257857384253,8.621,0.496592,0.544864
01:12,0.36043257857384253,7.558,0.496592,0.581512
01:13,0.36043257857384253,6.496,0.496592,0.787992
01:14,0.36043257857384253,5.699,0.496592,0.057152
01:15,0.36043257857384253,4.633,0.496592,0.258664
01:16,0.593366815590818,7.496,0.496592,0.366824
01:17,0.593366815590818,6.509,0.496592,0.25308
01:18,0.593366815590818,5.699,0.496592,0.415616
01:19,0.593366815590818,4.628,0.496592,0.86996
01:20,0.593366815590818,3.574,0.496592,1.0838
01:21,0.3805783424077435,6.509,0.496592,0.912336
01:22,0.49698661028893587,9.715,0.496592,0.996992
01:23,0.49698661028893587,8.652,0.496592,0.896184
01:24,0.5787437379576108,11.574,0.496592,0.779448
01:25,0.6134696485623004,14.495,0.496592,0.460448
01:26,0.6134696485623004,13.73,0.496592,0.339208
01:27,0.6134696485623004,12.652,0.496592,0.46136
01:28,0.6134696485623004,11.574,0.496592,0.284096
01:29,0.6134696485623004,10.505,0.496592,0.01956
01:30,0.24115205421431596,13.715,0.496592,0.141984
01:31,0.24115205421431596,12.652,0.496592,0.237288
01:32,0.24115205421431596,11.585,0.496592,0.3302
01:33,0.24115205421431596,10.527,0.496592,0.09584
01:34,0.24115205421431596,9.73,0.496592,0.389656
01:35,0.24115205421431596,8.652,0.496592,0.40916
01:36,0.3354530773371613,11.583,0.496592,0.29756
