Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,0.8961933191186923,3.813,0.79748,0.279344
00:01,0.8961933191186923,2.9,0.79748,0.49184
00:02,0.8961933191186923,1.838,0.79748,0.3668
00:03,0.8961933191186923,1.041,0.79748,0.224368
00:03,0.8961933191186923,0.123,0.79748,1.150728
00:03,0.8961933191186923,0.123,0.79748,0
00:03,0.8961933191186923,0.123,0.79748,0
00:03,0.8961933191186923,0.123,0.79748,0
00:03,0.8961933191186923,0.123,0.79748,0
00:03,0.8961933191186923,0.123,0.79748,0
00:03,0.8961933191186923,0.123,0.79748,0
00:04,0.6998505511657399,3.312,0.496592,2.60276
00:05,0.6998505511657399,2.249,0.496592,1.931248
00:06,0.6998505511657399,1.186,0.496592,1.362592
00:07,0.6998505511657399,0.39,0.496592,1.268776
00:08,0.6528693297224103,3.752,0.496592,0.82808
00:09,0.6528693297224103,2.688,0.496592,0.67912
00:10,0.6528693297224103,1.627,0.496592,0.704136
00:11,0.6528693297224103,0.83,0.496592,0.578368
00:12,0.5426864221520524,3.71,0.496592,0.673416
00:13,0.5426864221520524,2.916,0.496592,0.5688
00:14,0.5426864221520524,1.853,0.496592,0.478896
00:15,0.5426864221520524,0.79,0.496592,0.45616
00:15,0.5426864221520524,0.126,0.496592,0.142544
00:15,0.5426864221520524,0.126,0.496592,0
00:15,0.46620306154326774,4.101,0.496592,0.42604
00:16,0.46620306154326774,3.353,0.496592,0.861064
00:17,0.5268064743138635,6.287,0.496592,0.772248
00:18,1.236695984703633,9.228,0.496592,0.63364
00:19,1.236695984703633,8.164,0.496592,0.532016
00:20,1.236695984703633,7.1,0.496592,0.13936
00:21,1.0146461116820829,10.306,0.496592,0.151856
00:22,1.0146461116820829,9.244,0.496592,0.159088
00:23,1.0146461116820829,8.175,0.496592,0.195832
00:24,0.8014712074303405,11.119,0.496592,0.390128
00:25,0.8014712074303405,10.322,0.496592,0.08184
00:26,0.8014712074303405,9.257,0.496592,0.073568
00:27,0.8014712074303405,8.197,0.496592,1.006
00:28,0.8014712074303405,7.134,0.496592,0.796728
00:29,0.8014712074303405,6.336,0.496592,0.583296
00:30,0.3696940519797663,9.275,0.496592,0.764104
00:31,0.3696940519797663,8.212,0.496592,0.73212
00:32,0.3696940519797663,7.148,0.496592,0.60644
