Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,0.6747553133514986,3.863,0.79748,0.120056
00:01,0.6747553133514986,2.862,0.79748,0.269184
00:02,4.492278021289919,6.066,0.79748,0.211384
00:03,4.492278021289919,5.003,0.79748,0.104064
00:04,4.492278021289919,3.94,0.79748,0.899656
00:05,4.492278021289919,2.878,0.79748,2.90632
00:06,4.492278021289919,2.081,0.79748,1.606488
00:07,4.492278021289919,1.019,0.79748,1.434488
00:07,4.492278021289919,0.128,0.79748,0.84312
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,4.492278021289919,0.128,0.79748,0
00:07,0.48844846526655894,0.128,0.79748,0
00:07,0.48844846526655894,0.128,0.79748,0
00:07,0.48844846526655894,0.128,0.79748,0
00:08,1.0995302166476626,3.31,0.79748,1.015144
00:09,1.0995302166476626,2.516,0.79748,0.67988
00:10,1.3718664546899841,5.414,0.79748,0.688912
00:11,1.3718664546899841,4.388,0.79748,0.500136
00:12,1.3718664546899841,3.329,1.492648,1.205344
00:13,1.3718664546899841,2.532,1.492648,0.851624
00:14,1.3718664546899841,1.466,1.492648,0.782408
00:15,1.3718664546899841,0.407,1.492648,0.603448
