Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,25.814861995753716,3.699,12.089987,2.271784
00:01,67.22694849498328,6.58,12.089987,2.46284
00:02,67.22694849498328,5.574,12.089987,2.342752
00:03,79.44997191887676,12.61,12.089987,2.153992
00:04,85.5636676217765,23.571,12.089987,14.40116
00:05,77.31391304347827,26.652,12.089987,31.510496
00:06,86.65392366412213,29.589,12.089987,23.586224
00:07,39.96865331278891,32.574,12.089987,25.727136
00:08,39.96865331278891,31.73,12.089987,28.584216
00:09,39.96865331278891,30.668,12.089987,20.03724
00:10,39.96865331278891,29.603,12.089987,18.982392
00:11,7.754683055311677,32.543,12.089987,12.769544
00:12,7.754683055311677,31.746,12.089987,21.445008
00:13,7.754683055311677,30.683,12.089987,11.402872
00:14,7.754683055311677,29.621,12.089987,12.380104
00:15,6.695995903737839,32.558,12.089987,8.45068
00:16,6.695995903737839,31.761,12.089987,16.890792
00:17,6.695995903737839,30.699,12.089987,6.341448
00:18,6.695995903737839,29.636,12.089987,7.592072
00:19,8.350413582934262,32.574,12.089987,7.181336
00:20,8.350413582934262,31.777,12.089987,9.922496
00:21,8.350413582934262,30.714,12.089987,3.104696
00:22,8.350413582934262,29.652,12.089987,6.455992
00:23,15.478072213500784,32.589,12.089987,2.612704
00:24,15.478072213500784,31.793,12.089987,7.55196
00:25,15.478072213500784,30.73,12.089987,8.693968
00:26,15.478072213500784,29.668,12.089987,1.180648
00:27,13.184179233919538,32.605,12.089987,9.343008
00:28,13.184179233919538,31.543,12.089987,25.90616
00:29,13.184179233919538,30.742,12.089987,13.731968
00:30,13.184179233919538,29.683,12.089987,10.53372
00:31,6.875106593087423,32.621,12.089987,11.681944
00:32,6.875106593087423,31.558,12.089987,24.791696
00:33,6.875106593087423,30.759,12.089987,9.174912
00:34,6.875106593087423,29.699,12.089987,12.611384
00:35,9.619336614173228,32.636,12.089987,11.014648
00:36,9.619336614173228,31.572,12.089987,23.037296
00:37,9.619336614173228,30.775,12.089987,9.368344
00:38,9.619336614173228,29.714,12.089987,10.84516
00:39,13.54812098822443,32.652,12.089987,8.05216
00:40,13.54812098822443,31.587,12.089987,14.272096
00:41,13.54812098822443,30.79,12.089987,5.4746
00:42,13.54812098822443,29.73,12.089987,6.040328
00:43,11.055432946406519,32.668,12.089987,5.175336
00:44,11.055432946406519,31.603,12.089987,9.958248
00:45,11.055432946406519,30.543,12.089987,4.948168
00:46,11.055432946406519,29.719,12.089987,5.839664
00:47,12.802353374798434,32.654,12.089987,6.233392
00:48,12.802353374798434,31.589,12.089987,13.417488
00:49,12.802353374798434,30.798,12.089987,9.523424
00:50,12.802353374798434,29.735,12.089987,7.528528
00:51,12.802353374798434,28.669,12.089987,7.788664
00:52,22.35737347130762,31.606,12.089987,18.87452
00:53,22.35737347130762,30.813,12.089987,16.742856
00:54,22.35737347130762,29.735,12.089987,12.957776
00:55,11.614880840475532,32.67,12.089987,9.862528
00:56,11.614880840475532,31.61,12.089987,18.337592
00:57,11.614880840475532,30.813,12.089987,10.371408
00:58,11.614880840475532,29.751,12.089987,9.403408
00:59,4.086134347275031,32.665,12.089987,15.501992
01:00,4.086134347275031,31.61,12.089987,16.153408
01:01,4.086134347275031,30.813,12.089987,1.237856
01:02,4.086134347275031,29.734,12.089987,3.68304
01:03,8.967166789486614,32.666,12.089987,4.435864
01:04,8.967166789486614,31.61,12.089987,5.940984
01:05,8.967166789486614,30.812,12.089987,12.446184
01:06,8.967166789486614,29.727,12.089987,8.833784
01:07,5.283023888720895,32.673,12.089987,11.4348
01:08,5.283023888720895,31.61,12.089987,14.662528
01:09,5.283023888720895,30.813,12.089987,8.277112
01:10,6.7311474041220976,33.61,12.089987,13.734696
01:11,6.7311474041220976,32.673,12.089987,19.9586
01:12,6.7311474041220976,31.61,12.089987,15.375112
01:13,6.7311474041220976,30.809,12.089987,14.220024
01:14,6.7311474041220976,29.729,12.089987,8.114584
01:15,12.89173240961247,32.673,12.089987,9.620872
01:16,12.89173240961247,31.61,12.089987,16.768568
01:17,12.89173240961247,30.811,12.089987,3.665328
01:18,12.89173240961247,29.735,12.089987,13.12256
01:19,12.334746666666666,28.672,12.089987,16.702248
01:20,12.334746666666666,31.607,12.089987,24.509976
01:21,12.334746666666666,30.81,12.089987,22.716496
01:22,12.334746666666666,29.735,12.089987,26.11532
01:23,11.846616422947132,32.638,12.089987,21.512088
01:24,11.846616422947132,31.607,12.089987,21.421848
01:25,11.846616422947132,30.804,12.089987,10.733472
01:26,11.846616422947132,29.735,12.089987,7.300048
01:27,13.320073085031623,32.635,12.089987,7.544024
01:28,13.320073085031623,31.604,12.089987,8.078232
01:29,13.320073085031623,30.813,12.089987,0.678656
01:30,13.320073085031623,29.735,12.089987,2.87348
01:31,13.320073085031623,28.667,12.089987,4.149344
01:32,20.710121723273307,31.604,12.089987,10.476032
01:33,20.710121723273307,30.813,12.089987,2.472528
