Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,3.6317888563049854,3.746,8.048183,0.159288
00:01,54.625485714285716,6.683,8.048183,0.27364
00:02,54.625485714285716,5.887,8.048183,0.183464
00:03,67.407302481556,4.825,8.048183,0.156496
00:04,45.1595026642984,7.761,12.089987,11.584344
00:05,57.61021719457013,10.696,12.089987,29.336304
00:06,59.679864788732395,17.731,12.089987,25.799552
00:07,67.40794582392776,20.84,12.089987,22.321032
00:08,70.3324907063197,23.778,12.089987,30.838312
00:09,72.66010084033613,30.715,12.089987,21.406952
00:10,72.66010084033613,29.917,12.089987,17.602552
00:11,14.215532188841202,32.856,12.089987,12.473296
00:12,14.215532188841202,31.793,12.089987,21.406776
00:13,14.215532188841202,30.731,12.089987,13.149472
00:14,14.215532188841202,29.666,12.089987,10.874112
00:15,6.579763522012579,32.743,12.089987,9.996616
00:16,6.579763522012579,31.809,12.089987,16.332424
00:17,6.579763522012579,30.746,12.089987,6.87
00:18,6.579763522012579,29.684,12.089987,6.914616
00:19,9.21272814601345,32.79,12.089987,7.277592
00:20,9.21272814601345,31.824,12.089987,10.110488
00:21,9.21272814601345,30.762,12.089987,3.539616
00:22,9.21272814601345,29.7,12.089987,6.059456
00:23,15.958239007283519,32.903,12.089987,2.979672
00:24,15.958239007283519,31.84,12.089987,6.858944
00:25,15.958239007283519,30.777,12.089987,9.190872
00:26,15.958239007283519,29.715,12.089987,1.336512
00:27,13.04589463647199,32.871,12.089987,9.302632
00:28,13.04589463647199,31.828,12.089987,24.456352
00:29,13.04589463647199,30.766,12.089987,13.67208
00:30,13.04589463647199,29.703,12.089987,12.246264
00:31,5.885378418697165,32.906,12.089987,13.19232
00:32,5.885378418697165,31.842,12.089987,21.907584
00:33,5.885378418697165,30.781,12.089987,10.40944
00:34,5.885378418697165,29.719,12.089987,11.08924
00:35,9.449597292724198,32.901,12.089987,12.532728
00:36,9.449597292724198,31.858,12.089987,21.639552
00:37,9.449597292724198,30.797,12.089987,10.758624
00:38,9.449597292724198,29.735,12.089987,9.550616
00:39,14.024118546845123,32.714,12.089987,9.373944
00:40,14.024118546845123,31.873,12.089987,14.316912
00:41,14.024118546845123,30.813,12.089987,5.447056
00:42,14.024118546845123,29.75,12.089987,4.768552
00:43,12.05587072448155,32.735,12.089987,5.465144
00:44,12.05587072448155,31.888,12.089987,10.305376
00:45,12.05587072448155,30.828,12.089987,5.018704
00:46,12.05587072448155,29.763,12.089987,5.641616
00:47,13.276401337792642,32.699,12.089987,5.723544
00:48,13.276401337792642,31.902,12.089987,12.452424
00:49,13.276401337792642,30.844,12.089987,9.276008
00:50,13.276401337792642,29.781,12.089987,8.629328
00:51,13.276401337792642,28.715,12.089987,8.354736
00:52,20.6974857391683,31.917,12.089987,16.339272
00:53,20.6974857391683,30.86,12.089987,15.107192
00:54,20.6974857391683,29.796,12.089987,15.077704
00:55,13.7876678700361,32.731,12.089987,11.14548
00:56,13.7876678700361,31.93,12.089987,16.875968
00:57,13.7876678700361,30.875,12.089987,10.855792
00:58,13.7876678700361,29.813,12.089987,8.476816
00:59,4.169632695292292,32.747,12.089987,15.789904
01:00,4.169632695292292,31.953,12.089987,19.199368
01:01,4.169632695292292,30.891,12.089987,1.014584
01:02,4.169632695292292,29.828,12.089987,2.861
01:03,8.741699233716474,32.762,12.089987,4.82276
01:04,8.741699233716474,31.703,12.089987,6.070296
01:05,8.741699233716474,30.906,12.089987,10.72328
01:06,8.741699233716474,29.844,12.089987,10.345504
01:07,4.252911392405064,32.777,12.089987,9.321904
01:08,4.252911392405064,31.719,12.089987,17.041696
01:09,4.252911392405064,30.922,12.089987,6.593448
01:10,4.252911392405064,29.859,12.089987,12.2962
01:11,6.518566953006569,32.789,12.089987,18.817264
01:12,6.518566953006569,31.735,12.089987,17.317776
01:13,6.518566953006569,30.938,12.089987,15.528104
01:14,6.518566953006569,29.874,12.089987,9.140968
01:15,13.59208217301986,28.802,12.089987,2.34164
01:16,13.59208217301986,31.75,12.089987,23.497192
01:17,13.59208217301986,30.953,12.089987,4.65144
01:18,13.59208217301986,29.873,12.089987,9.270032
01:19,13.862727272727275,28.797,12.089987,17.499608
01:20,13.862727272727275,31.732,12.089987,25.079056
01:21,13.862727272727275,30.937,12.089987,21.024296
01:22,13.862727272727275,29.87,12.089987,24.571456
01:23,11.180087048832272,32.813,12.089987,21.367928
01:24,11.180087048832272,31.75,12.089987,25.046256
01:25,11.180087048832272,30.953,12.089987,10.511
01:26,11.180087048832272,29.865,12.089987,8.037936
01:27,11.180087048832272,28.813,12.089987,8.108784
01:28,13.000318244170096,31.735,12.089987,8.952888
01:29,13.000318244170096,30.935,12.089987,1.044064
01:30,13.000318244170096,29.875,12.089987,2.47712
01:31,13.000318244170096,28.813,12.089987,3.848904
01:32,19.893869936500984,31.749,12.089987,9.26924
01:33,19.893869936500984,30.948,12.089987,3.706624
01:34,19.893869936500984,29.875,12.089987,11.023264
01:35,19.893869936500984,28.812,12.089987,8.351936
01:36,17.347138121546962,31.747,12.089987,14.457328
01:37,17.347138121546962,30.948,12.089987,2.123296
01:38,17.347138121546962,29.875,12.089987,1.090512
01:39,12.877589205397301,32.813,12.089987,3.44944
01:40,12.877589205397301,31.741,12.089987,13.276192
01:41,12.877589205397301,30.946,12.089987,7.528024
01:42,12.877589205397301,29.86,12.089987,3.973256
01:43,10.091366582394851,28.775,12.089987,2.578184
01:44,10.091366582394851,31.712,12.089987,17.027616
01:45,10.091366582394851,30.922,12.089987,12.303048
01:46,10.091366582394851,29.86,12.089987,23.47664
01:47,12.341970985492747,28.792,12.089987,6.10048
01:48,12.341970985492747,31.755,12.089987,24.974504
01:49,12.341970985492747,30.965,12.089987,8.472544
01:50,12.341970985492747,29.887,12.089987,11.850112
01:51,12.673725293970477,28.815,12.089987,9.111968
01:52,12.673725293970477,31.754,12.089987,12.508232
01:53,12.673725293970477,30.965,12.089987,9.735784
01:54,12.673725293970477,29.868,12.089987,9.455584
01:55,12.673725293970477,28.784,12.089987,7.762168
01:56,13.587732287325327,31.731,12.089987,14.749624
01:57,13.587732287325327,30.933,12.089987,24.706312
01:58,13.587732287325327,29.865,12.089987,11.997304
01:59,13.587732287325327,28.798,12.089987,6.522064
02:00,12.77614102241249,31.747,12.089987,26.131208
02:01,12.77614102241249,30.949,12.089987,17.818064
02:02,12.77614102241249,29.82,12.089987,14.016424
02:03,12.77614102241249,28.701,12.089987,19.364728
02:04,9.302566238007756,31.855,12.089987,31.513992
02:05,9.302566238007756,30.988,12.089987,19.071768
02:06,9.302566238007756,29.906,12.089987,12.829544
02:07,9.302566238007756,29.044,12.089987,9.568384
02:08,9.302566238007756,27.934,12.089987,17.404048
02:09,12.597141500474834,30.872,12.089987,8.013368
02:10,12.597141500474834,30.071,12.089987,6.068648
02:11,12.597141500474834,28.946,12.089987,12.870368
02:12,7.212319407720782,31.853,12.089987,18.808072
02:13,7.212319407720782,31.047,12.089987,8.71404
02:14,7.212319407720782,29.984,12.089987,7.89632
02:15,7.212319407720782,28.864,12.089987,9.968208
02:16,7.212319407720782,28.014,12.089987,16.792616
02:17,12.23890610756609,30.952,12.089987,7.35192
02:18,12.23890610756609,29.881,12.089987,11.408568
02:19,12.23890610756609,29.031,12.089987,13.57224
02:20,12.23890610756609,27.95,12.089987,17.763696
02:21,9.13196261682243,27.113,12.089987,8.904976
02:22,9.13196261682243,30.015,12.089987,10.4846
02:23,9.13196261682243,28.91,12.089987,12.996264
