Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:01,1.502640776699029,2.952,8.044128,0.269184
00:02,43.781321451304905,5.889,8.044128,0.211384
00:03,43.781321451304905,5.093,8.044128,0.104064
00:04,51.26351428571429,4.03,8.044128,16.807544
00:05,58.198814371257484,6.904,12.084912,27.148296
00:06,53.32492765957447,9.905,12.084912,23.113512
00:07,43.1228090349076,17.066,12.084912,23.975432
00:08,43.1228090349076,16.046,12.084912,30.15292
00:09,15.091947261663286,18.952,12.084912,21.641984
00:10,15.091947261663286,17.921,12.084912,17.423216
00:11,29.783251047973916,20.858,12.084912,14.426776
00:12,29.783251047973916,20.061,12.084912,21.009752
00:13,39.76385998627316,22.999,12.084912,11.219496
00:14,36.21788563458856,25.921,12.084912,12.191736
00:15,47.032116575591985,32.873,12.084912,8.42512
00:16,47.032116575591985,32.077,12.084912,16.691216
00:17,47.032116575591985,31.014,12.084912,6.321736
00:18,47.032116575591985,29.952,12.084912,7.57092
00:19,47.032116575591985,28.889,12.084912,6.579864
00:20,7.971971631205673,32.093,12.084912,9.922312
00:21,7.971971631205673,31.03,12.084912,3.482056
00:22,7.971971631205673,29.964,12.084912,6.084984
00:23,7.971971631205673,28.905,12.084912,2.955504
00:24,7.971971631205673,28.108,12.084912,7.051328
00:25,13.197755704697986,31.046,12.084912,9.011776
00:26,13.197755704697986,29.983,12.084912,1.365984
00:27,13.197755704697986,28.92,12.084912,9.219704
00:28,13.197755704697986,27.858,12.084912,25.778848
00:29,14.019151888974557,31.061,12.084912,12.247328
00:30,14.019151888974557,29.997,12.084912,13.716552
00:31,14.019151888974557,28.936,12.084912,11.739256
00:32,6.65514802259887,31.874,12.084912,22.790488
00:33,6.65514802259887,31.076,12.084912,9.487368
00:34,6.65514802259887,30.014,12.084912,12.77756
00:35,6.65514802259887,28.952,12.084912,11.613792
00:36,9.163367433129986,31.889,12.084912,23.1674
00:37,9.163367433129986,31.093,12.084912,9.37916
00:38,9.163367433129986,30.03,12.084912,11.24124
00:39,9.163367433129986,28.964,12.084912,7.91404
00:40,9.163367433129986,27.905,12.084912,14.67196
00:41,9.163367433129986,27.108,12.084912,4.892648
00:42,9.882355952180502,29.874,12.084912,5.414368
00:43,9.882355952180502,28.966,12.084912,4.742488
00:44,22.7145869234668,31.905,12.084912,10.65512
00:45,22.7145869234668,31.108,12.084912,4.384
00:46,22.7145869234668,30.045,12.084912,6.309512
00:47,22.7145869234668,28.983,12.084912,4.97096
00:48,22.7145869234668,27.921,12.084912,13.102344
00:49,22.7145869234668,27.124,12.084912,8.458776
00:50,22.7145869234668,26.041,12.084912,9.205304
00:51,8.748060339409177,28.976,12.084912,7.780584
00:52,8.748060339409177,27.921,12.084912,17.54812
00:53,8.748060339409177,26.856,12.084912,14.19036
00:54,8.748060339409177,26.061,12.084912,15.755936
00:55,8.748060339409177,24.999,12.084912,10.027048
00:56,18.83404636417674,27.936,12.084912,17.892176
00:57,18.83404636417674,26.867,12.084912,9.728008
00:58,20.740395647873395,30.052,12.084912,9.914128
