Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,8.528983146067416,3.583,12.084912,2.623088
00:01,8.528983146067416,2.784,12.084912,2.66268
00:02,40.67874008097166,5.688,12.084912,1.992552
00:03,40.67874008097166,4.643,12.084912,4.386208
00:04,43.608309590577676,7.583,12.084912,24.634408
00:05,40.7523837398374,10.583,12.084912,26.433576
00:06,43.14746241457859,13.724,12.084912,22.487504
00:07,28.417872801082545,16.661,12.084912,25.518264
00:08,30.61864197530864,19.599,12.084912,28.516416
00:09,41.22800773694391,22.523,12.084912,22.113976
00:10,41.22800773694391,21.739,12.084912,16.667912
00:11,36.92539451880179,24.677,12.084912,12.215072
00:12,39.22692447129909,27.615,12.084912,20.178168
00:13,33.843486381322954,30.552,12.084912,12.584416
00:14,33.843486381322954,29.753,12.084912,10.423504
00:15,33.843486381322954,28.693,12.084912,6.99764
00:16,9.254706810035842,31.63,12.084912,17.236496
00:17,9.254706810035842,30.563,12.084912,7.166976
00:18,9.254706810035842,29.771,12.084912,6.966872
00:19,9.254706810035842,28.708,12.084912,6.378928
00:20,8.767522826336316,31.644,12.084912,10.185168
00:21,8.767522826336316,30.583,12.084912,2.913
00:22,8.767522826336316,29.786,12.084912,5.75344
00:23,8.767522826336316,28.721,12.084912,2.219624
00:24,8.767522826336316,27.661,12.084912,9.941128
00:25,13.564950103472063,30.583,12.084912,6.195144
00:26,13.564950103472063,29.786,12.084912,1.176696
00:27,13.564950103472063,28.707,12.084912,12.407424
00:28,13.564950103472063,27.646,12.084912,25.883568
00:29,12.813840732910501,30.583,12.084912,13.627472
00:30,12.813840732910501,29.785,12.084912,12.233504
00:31,12.813840732910501,28.705,12.084912,12.190304
00:32,7.808824660258535,31.646,12.084912,21.231016
00:33,7.808824660258535,30.583,12.084912,11.482224
00:34,7.808824660258535,29.783,12.084912,11.500648
00:35,7.808824660258535,28.702,12.084912,13.686736
00:36,7.808824660258535,27.646,12.084912,20.290184
00:37,7.423355255654818,30.552,12.084912,10.985592
00:38,7.423355255654818,29.782,12.084912,10.17492
00:39,7.423355255654818,28.708,12.084912,10.585144
00:40,7.423355255654818,27.644,12.084912,10.432136
00:41,15.38032285115304,30.578,12.084912,5.480488
00:42,15.38032285115304,29.786,12.084912,4.806408
00:43,15.38032285115304,28.667,12.084912,4.377296
00:44,15.38032285115304,27.599,12.084912,10.952248
00:45,12.285054824561403,30.535,12.084912,3.754544
00:46,12.285054824561403,29.739,12.084912,6.39828
00:47,12.285054824561403,28.631,12.084912,4.914936
00:48,12.285054824561403,27.576,12.084912,13.761024
00:49,12.285054824561403,26.599,12.084912,8.649272
00:50,9.753443587946741,29.588,12.084912,8.52072
00:51,9.753443587946741,28.536,12.084912,7.781344
00:52,9.753443587946741,27.737,12.084912,18.643896
00:53,9.753443587946741,26.671,12.084912,15.109
00:54,9.753443587946741,25.556,12.084912,14.636088
