Time,Dropped Frames
00:00,0
00:01,0
00:02,0
00:03,0
00:04,0
00:05,0
00:06,0
00:07,0
00:08,0
00:09,0
00:10,0
00:11,0
00:12,0
00:13,0
00:14,0
00:15,0
00:16,0
00:17,0
00:18,0
00:19,0
00:20,0
00:21,0
00:22,0
00:23,0
00:24,0
00:25,0
00:26,0
00:27,0
00:28,0
00:29,0
00:30,0
00:31,0
00:32,0
00:33,0
00:34,0
00:35,0
00:36,0
00:37,0
00:38,0
00:39,0
00:40,0
00:41,0
00:42,0
00:43,0
00:44,0
00:45,0
00:46,0
00:47,0
00:48,0
00:49,0
00:50,0
00:51,0
00:52,0
00:53,0
00:54,0
00:55,0
00:56,0
00:57,0
00:58,0
00:59,0
01:00,0
01:01,0
01:02,0
01:03,0
01:04,0
01:05,0
01:06,0
01:07,0
01:08,0
01:09,0
01:10,0
01:11,0
01:12,0
01:13,0
01:14,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:15,0
01:16,0
01:17,0
01:18,0
01:19,0
01:19,0
01:19,0
01:19,0
01:19,0
01:20,3
01:21,3
01:22,3
01:23,3
01:24,3
01:25,3
01:26,3
01:27,3
01:28,3
01:29,3
01:30,3
01:31,3
01:32,3
01:33,3
01:34,3
01:35,3
01:36,3
01:37,3
01:38,3
01:39,3
01:40,3
01:41,3
01:42,3
01:43,3
01:44,3
01:45,3
01:46,3
01:47,3
01:48,3
01:49,3
01:50,3
01:51,3
01:52,3
01:53,3
01:54,3
01:55,3
01:56,3
01:57,3
01:58,3
01:59,3
02:00,3
02:01,3
02:02,3
02:03,3
02:04,3
02:05,3
02:06,3
02:07,3
02:08,3
02:09,3
02:10,3
02:11,3
02:12,4
02:13,4
02:14,4
02:15,4
02:16,4
02:17,4
02:18,4
02:19,4
02:20,4
02:21,4
02:22,4
02:23,4
02:24,4
02:25,4
02:26,4
02:27,4
02:28,4
02:29,4
02:30,4
02:31,4
02:32,4
02:33,4
02:34,4
02:35,4
02:36,4
02:37,4
02:38,4
02:39,4
02:40,9
02:41,9
02:42,9
02:43,9
02:44,9
02:45,9
02:46,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:47,9
02:48,9
02:49,9
02:50,9
02:51,9
02:52,16
02:53,16
02:54,16
02:55,16
02:56,16
02:57,22
02:58,22
02:59,22
03:00,25
03:01,25
03:02,25
03:03,25
03:04,31
03:05,31
03:06,31
03:07,31
03:08,31
03:09,31
03:10,31
03:11,31
03:12,31
03:13,31
03:14,31
03:15,31
03:16,31
03:17,31
03:18,31
03:19,31
03:20,31
03:21,31
03:22,31
03:23,31
03:24,31
03:25,31
03:26,31
03:27,31
03:28,31
03:29,31
03:30,67
03:31,67
03:32,67
03:33,67
03:34,67
03:35,67
03:35,67
03:35,67
03:35,67
03:35,67
03:36,67
03:37,77
03:38,77
03:39,77
03:40,77
03:41,77
03:42,77
03:43,77
03:44,77
03:45,77
03:46,77
03:47,77
03:48,77
03:49,77
03:50,77
03:51,77
03:52,77
03:53,77
03:54,77
03:55,77
03:56,77
03:57,77
03:58,77
03:59,77
04:00,77
04:01,77
04:02,77
04:03,77
04:04,122
04:05,122
04:06,122
04:07,122
04:08,122
04:09,122
04:10,122
04:11,122
04:12,122
04:13,162
04:14,162
04:15,162
04:16,174
04:17,174
04:18,174
04:19,174
04:20,191
04:21,191
04:22,191
04:23,191
04:24,191
04:25,191
04:26,191
04:27,191
04:28,191
04:29,191
04:30,191
04:31,191
04:32,191
04:33,191
04:34,191
04:35,191
04:36,230
04:37,230
04:38,230
04:39,230
04:40,239
04:41,239
04:42,239
04:43,239
04:44,239
04:45,239
04:46,239
04:47,239
04:48,239
04:49,239
04:50,239
04:51,239
04:52,239
04:53,239
04:54,239
04:55,239
04:56,239
04:57,239
04:58,239
04:59,239
