Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,0.6765874953755087,3.449,0.496592,0.718872
00:01,0.6765874953755087,2.652,0.496592,0.611536
00:02,0.6765874953755087,1.59,0.496592,0.503344
00:03,1.622599346167817,4.527,0.496592,1.421936
00:04,4.376214559386973,7.465,1.990936,1.655856
00:05,4.376214559386973,6.668,1.990936,0.944288
00:06,4.628540935672515,5.481,1.990936,1.09156
00:07,4.628540935672515,4.543,1.990936,1.023704
00:08,4.641706077348067,7.418,1.990936,3.774152
00:09,4.641706077348067,6.418,1.990936,3.232704
00:10,4.641706077348067,5.621,1.990936,2.97676
00:11,4.641706077348067,4.556,1.990936,2.485936
00:12,4.641706077348067,3.496,1.990936,3.17188
00:13,2.918727025803531,2.433,1.492648,1.960352
00:14,2.918727025803531,1.636,1.492648,2.082288
00:15,4.081861635220125,8.518,1.492648,1.39316
00:16,4.54413016270338,11.511,1.990936,3.104872
00:17,4.54413016270338,10.449,1.990936,2.722352
00:18,4.686887640449438,13.581,1.990936,2.151584
00:19,4.686887640449438,12.587,1.990936,1.60024
00:20,4.686887640449438,11.527,1.990936,1.379992
00:21,4.686887640449438,10.465,1.990936,0.351024
00:22,2.2821840490797545,13.664,1.990936,0.661176
00:23,2.2821840490797545,12.605,1.990936,0.30172
00:24,2.2821840490797545,11.543,1.990936,1.236864
00:25,2.2821840490797545,10.476,1.990936,0.742808
00:26,2.1738506510762687,13.418,1.990936,0.153968
00:27,2.1738506510762687,12.621,1.990936,1.457312
00:28,2.1738506510762687,11.556,1.990936,3.318112
00:29,2.1738506510762687,10.496,1.990936,2.19064
00:30,1.4867032258064516,13.433,1.990936,2.416208
00:31,1.4867032258064516,12.634,1.990936,2.079816
00:32,1.4867032258064516,11.574,1.990936,2.923152
00:33,1.4889504736129906,14.492,1.990936,1.938272
00:34,1.4889504736129906,13.447,1.990936,2.167136
00:35,1.4889504736129906,12.431,1.990936,1.902616
00:36,1.4889504736129906,11.589,1.990936,2.793952
00:37,1.4889504736129906,10.525,1.990936,1.791008
00:38,1.4172465373961218,13.465,1.990936,1.917696
00:39,1.4172465373961218,12.668,1.990936,1.684472
00:40,1.4172465373961218,11.599,1.990936,1.899568
00:41,1.4172465373961218,10.543,1.990936,1.159592
00:42,1.9243623022242604,9.48,1.990936,1.30188
00:43,1.9243623022242604,8.414,1.990936,1.15296
00:44,4.686,7.427,3.48684,2.924792
00:45,4.686,6.556,3.48684,1.708256
00:46,4.686,5.495,3.48684,2.065088
00:47,4.686,4.433,3.48684,1.678792
00:48,4.70830289017341,7.636,3.48684,3.113032
00:49,4.70830289017341,6.574,3.48684,2.571616
00:50,4.70830289017341,5.501,3.48684,2.08128
00:51,4.694769972867048,8.445,3.48684,2.020936
00:52,4.412485507246377,11.504,3.48684,5.370216
00:53,4.412485507246377,10.584,3.48684,4.34844
00:54,4.650866059817945,13.527,3.48684,3.273848
00:55,4.650866059817945,12.465,3.48684,3.322336
