Time,Download Rate,Buffer Length,Bitrate,Effective Bitrate
00:00,0.19714238134887593,3.666,0.496592,0.119368
00:01,3.125973407977607,2.604,0.496592,0.175056
00:02,3.485378313253012,9.747,0.496592,0.11016
00:03,3.574784,12.745,0.496592,0.156576
00:04,3.574784,11.682,0.496592,1.113936
00:05,3.574784,10.618,0.496592,1.062224
00:06,1.0841380312386488,13.823,0.496592,1.12496
00:07,1.0841380312386488,12.76,0.496592,0.992384
00:08,1.0841380312386488,11.697,0.496592,1.0482
00:09,0.23787480139815698,14.635,0.496592,0.751264
00:10,0.23787480139815698,13.839,0.496592,0.641744
00:11,0.23787480139815698,12.776,0.496592,0.642624
00:12,0.23787480139815698,11.714,0.496592,0.68436
00:13,0.23787480139815698,10.651,0.496592,0.5688
00:14,0.23787480139815698,9.589,0.496592,0.478896
00:15,0.8143890615288999,8.784,0.496592,0.45616
00:16,4.3135169300225735,11.729,0.79748,1.498688
00:17,2.939762940735184,14.667,0.79748,1.557432
00:18,2.939762940735184,13.604,0.79748,1.223312
00:19,2.939762940735184,12.807,0.79748,0.92964
00:20,2.939762940735184,11.743,0.79748,0.648688
00:21,2.939762940735184,10.682,0.79748,0.179432
00:22,0.7910468085106382,13.62,0.79748,0.304984
00:23,0.7910468085106382,12.821,0.79748,0.140232
00:24,0.7910468085106382,11.76,0.79748,0.41864
00:25,0.7910468085106382,10.698,0.79748,0.468704
00:26,0.7910468085106382,9.635,0.79748,0.086312
00:27,0.6812767732962448,8.651,0.79748,0.55272
00:28,5.252948194662481,7.776,0.79748,1.647104
00:29,5.0887320261437905,14.714,0.79748,0.863144
00:30,5.0887320261437905,13.647,0.79748,0.76276
00:31,5.0887320261437905,12.589,0.79748,0.912976
00:32,5.0887320261437905,11.792,0.79748,1.022712
00:33,5.0887320261437905,10.727,0.79748,0.805192
00:34,0.6744396920444825,13.667,0.79748,0.708616
00:35,0.6744396920444825,12.604,0.79748,0.815472
00:36,0.6744396920444825,11.803,0.79748,0.979376
00:37,0.6744396920444825,10.745,0.79748,0.778904
00:38,0.6744396920444825,9.677,0.79748,0.664816
00:39,1.7698537156231715,8.62,0.79748,0.759664
00:40,6.198226633581473,7.698,2.988472,2.689128
00:41,7.810442324371206,10.62,2.988472,2.13516
00:42,7.810442324371206,9.693,2.988472,1.885264
00:43,8.39089179548157,12.635,2.988472,2.104176
00:44,8.39089179548157,11.839,2.988472,2.485944
00:45,8.39089179548157,10.755,2.988472,1.671968
00:46,3.825997619047619,13.584,2.988472,1.61064
00:47,3.825997619047619,12.635,2.988472,1.685504
00:48,3.825997619047619,11.837,2.988472,3.032048
00:49,1.3912484612892777,14.712,2.988472,2.208264
00:50,1.3912484612892777,13.714,2.988472,1.93696
00:51,1.3912484612892777,12.649,2.988472,1.884048
00:52,1.3912484612892777,11.589,2.988472,4.539432
00:53,1.3912484612892777,10.791,2.988472,3.259888
00:54,1.347562109025916,13.729,2.988472,3.444072
00:55,1.347562109025916,12.664,2.988472,2.884872
00:56,1.347562109025916,11.604,2.988472,3.26248
00:57,1.347562109025916,10.802,2.988472,2.55884
00:58,1.347562109025916,9.745,2.988472,3.171216
00:59,1.1299992545657846,12.651,2.988472,3.149008
01:00,1.1299992545657846,11.617,2.988472,3.464984
01:01,1.1299992545657846,10.823,2.988472,0.216872
01:02,1.5788805460750854,13.76,2.988472,0.696336
01:03,1.5788805460750854,12.696,2.988472,0.7644
01:04,1.5788805460750854,11.635,2.988472,1.068608
01:05,1.5788805460750854,10.837,2.988472,1.846736
01:06,1.5668232457197973,13.76,2.988472,1.298288
01:07,1.5668232457197973,12.698,2.988472,1.50532
01:08,1.5668232457197973,11.631,1.492648,1.80632
01:09,1.5668232457197973,10.839,1.492648,0.924904
01:10,1.5668232457197973,9.776,1.492648,1.365192
01:11,2.210064336959037,8.713,1.492648,1.889016
01:12,2.210064336959037,7.651,3.48684,2.63428
01:13,7.477420743639922,6.583,3.48684,3.52848
01:14,7.477420743639922,5.787,3.48684,1.694808
01:15,7.477420743639922,4.729,3.48684,1.90784
01:16,8.893237878294826,7.657,3.48684,3.075576
01:17,8.02972380952381,10.598,3.48684,1.343072
01:18,6.577710982658959,13.807,3.48684,3.054616
01:19,6.577710982658959,12.745,3.48684,5.528456
01:20,6.577710982658959,11.673,3.48684,8.434328
01:21,6.577710982658959,10.608,3.48684,6.863984
01:22,2.841726717184063,13.586,3.48684,6.452832
01:23,2.841726717184063,12.759,3.48684,6.291112
01:24,2.841726717184063,11.682,3.48684,5.994576
01:25,2.841726717184063,10.629,3.48684,3.192568
01:26,2.5482242562929063,9.839,3.48684,2.159832
01:27,2.5482242562929063,8.745,3.48684,2.909352
01:28,8.70925567322239,7.668,6.818584,4.84744
01:29,8.70925567322239,6.618,6.818584,0.436232
01:30,7.7619093851132686,9.82,6.818584,1.48984
01:31,8.020439411098527,12.737,6.818584,2.329488
01:32,8.020439411098527,11.675,6.818584,5.392576
01:33,8.020439411098527,10.62,6.818584,1.26932
01:34,8.020439411098527,9.818,6.818584,7.49788
01:35,8.020439411098527,8.723,6.818584,6.444408
01:36,6.84829869545659,11.66,6.818584,7.874568
01:37,6.84829869545659,10.604,6.818584,1.269824
01:38,6.84829869545659,9.774,6.818584,0.694064
01:39,6.189992223400495,8.698,6.818584,2.253696
01:40,6.189992223400495,7.617,8.044112,9.04668
01:41,6.189992223400495,6.8,8.044112,4.97484
01:42,6.189992223400495,5.734,8.044112,2.410728
01:43,9.042181133850859,4.682,8.044112,1.567232
01:44,9.042181133850859,3.613,8.044112,12.998376
01:45,7.935855639097745,2.82,8.044112,6.666608
01:46,7.935855639097745,5.745,8.044112,15.209856
01:47,7.935855639097745,4.667,8.044112,3.23232
01:48,7.935855639097745,3.585,6.818584,7.270856
01:49,8.028887234042553,2.71,2.988472,4.1244
01:50,8.028887234042553,1.726,2.988472,5.656424
01:51,6.585270207852194,4.667,2.988472,3.721544
01:52,6.585270207852194,3.854,4.997984,3.655808
01:53,6.585270207852194,2.758,4.997984,2.711248
01:54,7.944955181068483,5.672,4.997984,2.625608
01:55,7.944955181068483,4.583,4.997984,2.29976
01:56,7.944955181068483,3.787,4.997984,5.847776
01:57,7.944955181068483,2.691,4.997984,8.732176
01:58,8.919200398803591,5.648,4.997984,4.221224
01:59,8.919200398803591,4.805,4.997984,3.14396
02:00,8.919200398803591,3.713,4.997984,9.35364
02:01,8.525242876526459,6.651,4.997984,6.951616
02:02,8.525242876526459,5.582,4.997984,6.288816
02:03,8.512681776971895,8.776,4.997984,10.18752
02:04,8.512681776971895,7.726,4.997984,11.184176
02:05,8.548545869465997,10.588,4.997984,5.8964
02:06,8.548545869465997,9.604,4.997984,5.477936
02:07,8.548545869465997,8.725,4.997984,4.091008
02:08,8.270853472501004,11.726,4.997984,7.323664
02:09,8.270853472501004,10.655,4.997984,3.342592
02:10,8.270853472501004,9.604,4.997984,3.251824
02:11,6.96857087252676,12.806,4.997984,5.76936
02:12,6.96857087252676,11.723,4.997984,7.782496
